HitCorrect,age,comments,description,discr_checkbox,discr_comments,endTime,enjoyment,experiment_id,img_file,img_id,languages,mistake_checkbox,mistake_comments,page_context,page_title,q1_sliderval,q1_type,q2_sliderval,q2_type,q3_sliderval,q3_type,q4_sliderval,q4_type,q5_sliderval,q5_type,rt_article_read_seconds,rt_qs_noimage_seconds,rt_qs_wimage_seconds,rt_trial,section_title,startDate,startTime,timeSpent,trial_number,caption,submission_id,section_context
1,38,none,Covington Plantation House,FALSE,,1679497593042,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/a/a6/Covington_Plantation_House.jpg,15.jpg,english,FALSE,,"This list includes properties and districts listed on the National Register of Historic Places in Richmond County, North Carolina. Click the ""Map of all coordinates"" link to the right to view a Google map of all properties and districts with latitude and longitude coordinates in the table below.","National Register of Historic Places listings in Richmond County, North Carolina","['5', '5']",reconstructive,"['5', '5']",all_relevant,"['5', '5']",image_fit,"['4', '4']",no_irrelevant,"['5', '5']",overall,25.033,14.519,13.209,52.761,Current listings,Wed Mar 22 2023 09:59:48 GMT-0500 (Central Daylight Time),1679497188522,6.742,5,,-NR8qrzaTamL9x7R0WmC,
1,36,,The church in Berchères-les-Pierres,FALSE,,1679497594081,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/2/2b/Eglise_de_Berch%C3%A8res-les-Pierres%2C_Eure-et-Loir_%28France%29.JPG,18.jpg,English,FALSE,,Berchères-les-Pierres is a commune in the Eure-et-Loir department in north-central France.,Berchères-les-Pierres,"['2', '2']",image_fit,"['2', '3']",all_relevant,"['3', '3']",reconstructive,"['4', '5']",no_irrelevant,"['2', '2']",overall,7.727,30.043,38.258,76.028,,Wed Mar 22 2023 10:59:58 GMT-0400 (Eastern Daylight Time),1679497198858,6.58705,1,The church in Berchères-les-Pierres,-NR8qsQV76VqDgEzLBpJ,Berchères-les-Pierres  is a commune in the Eure-et-Loir department in north-central France.
1,36,,Rillito Race Track Historic District,FALSE,,1679497594081,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/8/89/Rillito_Downs_grandstand_and_tower_1.JPG,2.jpg,English,FALSE,,"This is a list of the National Register of Historic Places listings in Pima County, Arizona.
This is intended to be a complete list of the properties and districts on the National Register of Historic Places in Pima County, Arizona, United States. The locations of National Register properties and districts for which the latitude and longitude coordinates are included below, may be seen in a map.
There are 193 properties and districts listed on the National Register in the county, including 4 that are also National Historic Landmarks. Three properties formerly listed have been removed from the National Register.
This National Park Service list is complete through NPS recent listings posted July 17, 2020.","National Register of Historic Places listings in Pima County, Arizona","['4', '4']",image_fit,"['3', '2']",all_relevant,"['2', '2']",reconstructive,"['5', '5']",no_irrelevant,"['2', '2']",overall,20.126,20.303,18.511,58.94,Current listings,Wed Mar 22 2023 10:59:58 GMT-0400 (Eastern Daylight Time),1679497198858,6.58705,2,,-NR8qsQV76VqDgEzLBpJ,
1,36,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679497594081,1,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['2', '5']",image_fit,"['4', '1']",all_relevant,"['3', '3']",reconstructive,"['5', '2']",no_irrelevant,"['3', '2']",overall,8.73,28.786,28.083,65.599,,Wed Mar 22 2023 10:59:58 GMT-0400 (Eastern Daylight Time),1679497198858,6.58705,3,Sculptures are often placed at the center of public parks.,-NR8qsQV76VqDgEzLBpJ,
1,36,,The Château of Rochetaillée-sur-Saône,FALSE,,1679497594081,1,pilot-study-experiment.json,http://upload.wikimedia.org/wikipedia/commons/5/52/Ch%C3%A2teau_de_Rochetaill%C3%A9e-sur-Sa%C3%B4ne_2.JPG,24.jpg,English,FALSE,,Rochetaillée-sur-Saône is a commune in the Metropolis of Lyon in Auvergne-Rhône-Alpes region in eastern France.,Rochetaillée-sur-Saône,"['3', '3']",image_fit,"['2', '3']",all_relevant,"['3', '3']",reconstructive,"['5', '5']",no_irrelevant,"['3', '3']",overall,7.76,11.656,24.424,43.84,,Wed Mar 22 2023 10:59:58 GMT-0400 (Eastern Daylight Time),1679497198858,6.58705,4,The Château of Rochetaillée-sur-Saône,-NR8qsQV76VqDgEzLBpJ,
1,36,,A line of trees reflected in a still lake under a cloudy sky,FALSE,,1679497594081,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/41/Parker_Dam_State_Park.jpg,11.jpg,English,FALSE,,"There are 121 state parks in the U.S. state of Pennsylvania, as of 2016. The Pennsylvania Bureau of State Parks, a division of the Pennsylvania Department of Conservation and Natural Resources, is the governing body for all these parks, and directly operates 113 of them. The remaining eight are operated in cooperation with other public and private organizations.
The first Pennsylvania state park, at Valley Forge, opened in 1893 and was given to the National Park Service for America's bicentennial in 1976. There are a total of seventeen former Pennsylvania state parks: four former parks have been transferred to the NPS, four to the Pennsylvania Historical Museum Commission, two to the U.S. Army Corps of Engineers, one to both the Corps and the Pennsylvania Game Commission, five to the Pennsylvania Bureau of Forestry, and one has ceased to exist. Nine current and two former state parks have had major name changes or have been known under alternate names.
The list gives an overview of Pennsylvania state parks and a brief history of their development since the first park opened in 1893.",List of Pennsylvania state parks,"['5', '5']",image_fit,"['4', '5']",all_relevant,"['4', '4']",reconstructive,"['5', '5']",no_irrelevant,"['4', '5']",overall,36.235,18.982,21.163,76.38,Current parks,Wed Mar 22 2023 10:59:58 GMT-0400 (Eastern Daylight Time),1679497198858,6.58705,5,,-NR8qsQV76VqDgEzLBpJ,
1,32,,"Thurmond Depot, now a New River Gorge National River visitor center, and a single track bridge which crosses the New River.",FALSE,,1679497630603,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/7/71/Thurmond_WV_Depot.jpg,21.jpg,English,FALSE,,"Thurmond is a town in Fayette County, West Virginia, United States, on the New River. The population was five at the 2010 census. During the heyday of coal mining in the New River Gorge, Thurmond was a prosperous town with a number of businesses and facilities for the Chesapeake and Ohio Railway. The town was the filming location for John Sayles' 1987 movie Matewan since it still possesses many of the characteristics of a 1920s Appalachian coal town.
Today, much of Thurmond is owned by the National Park Service for the New River Gorge National River. The C&O passenger railway depot in town was renovated in 1995 and now functions as a Park Service visitor center. The entire town is a designated historic district on the National Register of Historic Places.
Thurmond is the least-populated municipality in West Virginia. During the June 14, 2005, city elections, six of the city's seven residents sought elected office.","Thurmond, West Virginia","['4', '4']",image_fit,"['4', '1']",all_relevant,"['3', '2']",no_irrelevant,"['3', '3']",reconstructive,"['2', '1']",overall,36.836,61.564,43.392,141.792,,Wed Mar 22 2023 09:57:53 GMT-0500 (Central Daylight Time),1679497073271,9.288866666666670,1,"Thurmond Depot, now a New River Gorge National River visitor center, and a single track bridge which crosses the New River.",-NR8r0OEXG-6UgTZUcuJ,
1,32,,"A brown-bricked building with a rectangular, dark blue sign reading ""ROYAL OAK STATION"" in white letters all under a light blue sky",FALSE,,1679497630603,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/43/Royal_Oak_tube_station_Entrance.jpg,0.jpg,English,FALSE,,"The London Underground is a metro system in the United Kingdom that serves Greater London and the home counties of Buckinghamshire, Essex and Hertfordshire. Its first section opened in 1863, making it the oldest underground metro system in the world – although in fact approximately 55% of the current network is above ground, as it generally runs on the surface in outlying suburbs.
The system comprises eleven lines – Bakerloo, Central, Circle, District, Hammersmith & City, Jubilee, Metropolitan, Northern, Piccadilly, Victoria, Waterloo & City – serving 270 stations. It is operated by Transport for London.
Most of the system is north of the River Thames, with six London boroughs in the south of the city not served by the Underground. The London Borough of Hackney, to the north, has two stations on its border. Some stations at the north-eastern end of the Central line are in the Epping Forest district of Essex and some stations at the north-western end of the Metropolitan line are in the  ...",List of London Underground stations,"['4', '5']",image_fit,"['5', '5']",all_relevant,"['5', '5']",no_irrelevant,"['5', '5']",reconstructive,"['5', '5']",overall,102.201,33.697,27.804,163.702,Stations,Wed Mar 22 2023 09:57:53 GMT-0500 (Central Daylight Time),1679497073271,9.288866666666670,2,,-NR8r0OEXG-6UgTZUcuJ,"Listed for each of the 270 stations are the line(s) serving it, local authority and the fare zone in which it is located, the date it and any earlier main line service opened, previous names and passenger usage statistics in millions per year."
1,32,,Caledonia at Rothesay in 1960,FALSE,,1679497630603,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/e/ed/Caledonia_-_geograph.org.uk_-_1800546.jpg,19.jpg,English,FALSE,,"PS Caledonia was a paddle steamer built in 1934. She principally provided an Upper Clyde ferry service, later moving to Ayr and then Craigendoran. Her final days were as a floating pub in London until destroyed by fire in 1980.",PS Caledonia (1934),"['4', '5']",image_fit,"['1', '1']",all_relevant,"['5', '5']",no_irrelevant,"['1', '1']",reconstructive,"['1', '1']",overall,12.55,27.362,20.088,60.0,,Wed Mar 22 2023 09:57:53 GMT-0500 (Central Daylight Time),1679497073271,9.288866666666670,3,Caledonia at Rothesay in 1960,-NR8r0OEXG-6UgTZUcuJ,
1,32,,A line of trees reflected in a still lake under a cloudy sky,FALSE,,1679497630603,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/41/Parker_Dam_State_Park.jpg,11.jpg,English,FALSE,,"There are 121 state parks in the U.S. state of Pennsylvania, as of 2016. The Pennsylvania Bureau of State Parks, a division of the Pennsylvania Department of Conservation and Natural Resources, is the governing body for all these parks, and directly operates 113 of them. The remaining eight are operated in cooperation with other public and private organizations.
The first Pennsylvania state park, at Valley Forge, opened in 1893 and was given to the National Park Service for America's bicentennial in 1976. There are a total of seventeen former Pennsylvania state parks: four former parks have been transferred to the NPS, four to the Pennsylvania Historical Museum Commission, two to the U.S. Army Corps of Engineers, one to both the Corps and the Pennsylvania Game Commission, five to the Pennsylvania Bureau of Forestry, and one has ceased to exist. Nine current and two former state parks have had major name changes or have been known under alternate names.
The list gives an overview of Pennsylvania state parks and a brief history of their development since the first park opened in 1893.",List of Pennsylvania state parks,"['4', '4']",image_fit,"['4', '5']",all_relevant,"['5', '5']",no_irrelevant,"['4', '4']",reconstructive,"['3', '4']",overall,10.99,24.477,30.815,66.282,Current parks,Wed Mar 22 2023 09:57:53 GMT-0500 (Central Daylight Time),1679497073271,9.288866666666670,4,,-NR8r0OEXG-6UgTZUcuJ,
1,32,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679497630603,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['1', '5']",image_fit,"['3', '1']",all_relevant,"['5', '5']",no_irrelevant,"['4', '4']",reconstructive,"['3', '1']",overall,4.604,24.103,35.589,64.296,,Wed Mar 22 2023 09:57:53 GMT-0500 (Central Daylight Time),1679497073271,9.288866666666670,5,Sculptures are often placed at the center of public parks.,-NR8r0OEXG-6UgTZUcuJ,
1,55,,The Château of Rochetaillée-sur-Saône,FALSE,,1679497643235,2,pilot-study-experiment.json,http://upload.wikimedia.org/wikipedia/commons/5/52/Ch%C3%A2teau_de_Rochetaill%C3%A9e-sur-Sa%C3%B4ne_2.JPG,24.jpg,English,FALSE,,Rochetaillée-sur-Saône is a commune in the Metropolis of Lyon in Auvergne-Rhône-Alpes region in eastern France.,Rochetaillée-sur-Saône,"['5', '5']",all_relevant,"['5', '5']",reconstructive,"['4', '5']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",overall,13.38,31.424,28.381,73.185,,Wed Mar 22 2023 09:59:36 GMT-0500 (Central Daylight Time),1679497176631,7.7767333333333300,1,The Château of Rochetaillée-sur-Saône,-NR8r3GfJVOwGqJJdmX-,
1,55,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679497643235,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['4', '4']",all_relevant,"['1', '1']",reconstructive,"['3', '1']",image_fit,"['2', '2']",no_irrelevant,"['3', '4']",overall,17.148,24.565,21.679,63.392,,Wed Mar 22 2023 09:59:36 GMT-0500 (Central Daylight Time),1679497176631,7.7767333333333300,2,Sculptures are often placed at the center of public parks.,-NR8r3GfJVOwGqJJdmX-,
1,55,,The church of Saint-Vincent,FALSE,,1679497643235,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/0e/Thouar%C3%A9-sur-Loire_%C3%A9glise.JPG,29.jpg,English,FALSE,,Thouaré-sur-Loire is a commune in the Loire-Atlantique department in western France.,Thouaré-sur-Loire,"['4', '5']",all_relevant,"['5', '5']",reconstructive,"['5', '4']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",overall,10.631,14.917,24.942,50.49,,Wed Mar 22 2023 09:59:36 GMT-0500 (Central Daylight Time),1679497176631,7.7767333333333300,3,The church of Saint-Vincent,-NR8r3GfJVOwGqJJdmX-,Thouaré-sur-Loire (Breton “Tarvieg”) is a commune in the Loire-Atlantique department in western France.
1,55,,"A brown-bricked building with a rectangular, dark blue sign reading ""ROYAL OAK STATION"" in white letters all under a light blue sky",FALSE,,1679497643235,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/43/Royal_Oak_tube_station_Entrance.jpg,0.jpg,English,FALSE,,"The London Underground is a metro system in the United Kingdom that serves Greater London and the home counties of Buckinghamshire, Essex and Hertfordshire. Its first section opened in 1863, making it the oldest underground metro system in the world – although in fact approximately 55% of the current network is above ground, as it generally runs on the surface in outlying suburbs.
The system comprises eleven lines – Bakerloo, Central, Circle, District, Hammersmith & City, Jubilee, Metropolitan, Northern, Piccadilly, Victoria, Waterloo & City – serving 270 stations. It is operated by Transport for London.
Most of the system is north of the River Thames, with six London boroughs in the south of the city not served by the Underground. The London Borough of Hackney, to the north, has two stations on its border. Some stations at the north-eastern end of the Central line are in the Epping Forest district of Essex and some stations at the north-western end of the Metropolitan line are in the  ...",List of London Underground stations,"['5', '5']",all_relevant,"['5', '5']",reconstructive,"['5', '5']",image_fit,"['2', '5']",no_irrelevant,"['5', '5']",overall,87.468,64.376,16.006,167.85,Stations,Wed Mar 22 2023 09:59:36 GMT-0500 (Central Daylight Time),1679497176631,7.7767333333333300,4,,-NR8r3GfJVOwGqJJdmX-,"Listed for each of the 270 stations are the line(s) serving it, local authority and the fare zone in which it is located, the date it and any earlier main line service opened, previous names and passenger usage statistics in millions per year."
1,55,,"Large group of people, seen from above",FALSE,,1679497643235,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/9/92/14-08-10-wikimania-gruppenfoto-01.jpg,5.jpg,English,FALSE,,"Organizations which are independent of government involvement are known as non-governmental organizations or NGOs or non-government organizations. NGOs are a subgroup of organizations founded by citizens, which include clubs and associations which provide services to its members and others. They are usually nonprofit organizations. Many NGOs are active in humanitarianism or the social sciences. Surveys indicate that NGOs have a high degree of public trust, which can make them a useful proxy for the concerns of society and stakeholders. However, NGOs can also be lobby groups for corporations, such as the World Economic Forum. According to NGO.org, ""[an NGO is] any non-profit, voluntary citizens' group which is organized on a local, national or international level ... Task-oriented and driven by people with a common interest, NGOs perform a variety of service and humanitarian functions, bring citizen concerns to Governments, advocate and monitor policies and encourage political participa ...",Non-governmental organization,"['4', '4']",all_relevant,"['2', '2']",reconstructive,"['1', '2']",image_fit,"['1', '2']",no_irrelevant,"['4', '4']",overall,9.061,18.218,23.81,51.089,,Wed Mar 22 2023 09:59:36 GMT-0500 (Central Daylight Time),1679497176631,7.7767333333333300,5,"Group photo at Wikimania 2014 London. Wikimania is the official annual conference of the Wikimedia Foundation, an American non-profit and charitable organization headquartered in San Francisco[2] and known for participating in the Wikimedia movement. It owns the Internet domain names of most movement projects, and hosts sites such as Wikipedia.",-NR8r3GfJVOwGqJJdmX-,
1,27,,Eva Kjer Hansen,FALSE,,1679497654759,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/5/53/20181204_Eva_Kjer_Hansen_Granshindermote_Folketinget_Greater_Copenhagen_OresundDirekt_0041_%2845332844785%29_%28cropped%29.jpg,25.jpg,English,FALSE,,The Danish Ministry of Social Affairs was re-created in 2010 as a split of the Social Welfare ministry created after the 2007 Folketing elections. The split moved the section that had to do with the Ministry of the Interior off into the Ministry of the Interior and Health. The current minister is Astrid Krag.,Ministry of Social Affairs (Denmark),"['1', '1']",image_fit,"['5', '5']",no_irrelevant,"['1', '1']",all_relevant,"['1', '1']",reconstructive,"['1', '1']",overall,11.157,27.698,26.495,65.35,List of ministers,Wed Mar 22 2023 09:58:34 GMT-0500 (Central Daylight Time),1679497114061,9.011633333333330,1,,-NR8r61qhnd7-VC8W5Ca,
1,27,,"Thurmond Depot, now a New River Gorge National River visitor center, and a single track bridge which crosses the New River.",FALSE,,1679497654759,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/7/71/Thurmond_WV_Depot.jpg,21.jpg,English,FALSE,,"Thurmond is a town in Fayette County, West Virginia, United States, on the New River. The population was five at the 2010 census. During the heyday of coal mining in the New River Gorge, Thurmond was a prosperous town with a number of businesses and facilities for the Chesapeake and Ohio Railway. The town was the filming location for John Sayles' 1987 movie Matewan since it still possesses many of the characteristics of a 1920s Appalachian coal town.
Today, much of Thurmond is owned by the National Park Service for the New River Gorge National River. The C&O passenger railway depot in town was renovated in 1995 and now functions as a Park Service visitor center. The entire town is a designated historic district on the National Register of Historic Places.
Thurmond is the least-populated municipality in West Virginia. During the June 14, 2005, city elections, six of the city's seven residents sought elected office.","Thurmond, West Virginia","['5', '5']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['4', '4']",reconstructive,"['4', '4']",overall,33.011,24.735,39.964,97.71,,Wed Mar 22 2023 09:58:34 GMT-0500 (Central Daylight Time),1679497114061,9.011633333333330,2,"Thurmond Depot, now a New River Gorge National River visitor center, and a single track bridge which crosses the New River.",-NR8r61qhnd7-VC8W5Ca,
1,27,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679497654759,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['2', '3']",image_fit,"['3', '3']",no_irrelevant,"['2', '2']",all_relevant,"['4', '4']",reconstructive,"['3', '3']",overall,19.471,19.099,21.758,60.328,,Wed Mar 22 2023 09:58:34 GMT-0500 (Central Daylight Time),1679497114061,9.011633333333330,3,Sculptures are often placed at the center of public parks.,-NR8r61qhnd7-VC8W5Ca,
1,27,,Worldcon 75 in Helsinki 2017 107,FALSE,,1679497654759,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/e/ed/Worldcon_75_in_Helsinki_2017_107.jpg,8.jpg,English,FALSE,,"Josuke Higashikata is a character from the manga and anime JoJo's Bizarre Adventure. He is the main character of the fourth part of the manga and anime Diamond is Unbreakable, where is revealed he is the bastard son of Joseph Joestar, who cheated on his wife with a young Japanese woman, Tomoko Higashikata. Because of this, he is the uncle of Jotaro Kujo, from Part 3, Stardust Crusaders. Josuke is a young, but tall Japanese student with a golden heart, living in the fictional Japanese town of Morioh. During the series he fight several enemies with the help of Jotaro and befriends Koichi Hirose and Okuyasu Nijimura. His stand is called Crazy Diamond, a tribute to the Pink Floyd's song. It has the ability to heal wounds and restore objects. However it can't heal Josuke's own wounds.",Josuke Higashikata,"['2', '2']",image_fit,"['4', '4']",no_irrelevant,"['4', '4']",all_relevant,"['1', '1']",reconstructive,"['2', '2']",overall,36.398,24.29,34.674,95.362,,Wed Mar 22 2023 09:58:34 GMT-0500 (Central Daylight Time),1679497114061,9.011633333333330,4,Cosplay of Josuke Higashikata (left) and Okuyasu Nijimura (right),-NR8r61qhnd7-VC8W5Ca,
1,27,,Temple of Diana at Weston Park,FALSE,,1679497654759,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/4c/The_Temple_-_geograph.org.uk_-_1523609.jpg,4.jpg,English,FALSE,,"There are over 9000 Grade I listed buildings in England. This page is a list of these buildings in the county of Staffordshire, by district.",Grade I listed buildings in Staffordshire,"['4', '4']",image_fit,"['5', '5']",no_irrelevant,"['2', '2']",all_relevant,"['1', '1']",reconstructive,"['1', '1']",overall,28.016,19.022,14.428,61.466,South Staffordshire,Wed Mar 22 2023 09:58:34 GMT-0500 (Central Daylight Time),1679497114061,9.011633333333330,5,,-NR8r61qhnd7-VC8W5Ca,
1,28,,The church of Saint-Vincent,FALSE,,1679497669166,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/0e/Thouar%C3%A9-sur-Loire_%C3%A9glise.JPG,29.jpg,English,FALSE,,Thouaré-sur-Loire is a commune in the Loire-Atlantique department in western France.,Thouaré-sur-Loire,"['1', '1']",image_fit,"['5', '5']",no_irrelevant,"['3', '4']",all_relevant,"['1', '1']",reconstructive,"['2', '3']",overall,22.214,34.672,27.806,84.692,,Wed Mar 22 2023 10:59:16 GMT-0400 (Eastern Daylight Time),1679497156087,8.551316666666670,1,The church of Saint-Vincent,-NR8r9fjch-GuCkTWUfO,Thouaré-sur-Loire (Breton “Tarvieg”) is a commune in the Loire-Atlantique department in western France.
1,28,,"Street clock and (at right) post office. The legend on the clock says ""Live better electrically."" The post office is listed on the National Register of Historic Places.",FALSE,,1679497669166,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/2/21/Okanogan%2C_WA_-_street_clock_and_post_office.jpg,7.jpg,English,FALSE,,"Okanogan is a city in Okanogan County, Washington, United States. The population was 2,552 at the 2010 census, within the Greater Omak Area. It is the seat of Okanogan County.
It has a small commuter airfield, Okanogan Legion Airport – with one paved runway of 2,533 ft in length.","Okanogan, Washington","['3', '3']",image_fit,"['5', '4']",no_irrelevant,"['3', '4']",all_relevant,"['4', '4']",reconstructive,"['4', '4']",overall,23.822,31.77,64.553,120.145,Sister city,Wed Mar 22 2023 10:59:16 GMT-0400 (Eastern Daylight Time),1679497156087,8.551316666666670,2,,-NR8r9fjch-GuCkTWUfO,"Okanogan has one Sister City, according to the Washington State Lt. Governor's list of Washington Sister Cities:
 Keremeos, British Columbia, Canada"
1,28,,"Moche warrior pot, c. 100–700 CE, from the British Museum",FALSE,,1679497669166,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/49/Moche_warrior_pot.jpg,3.jpg,English,FALSE,,"Native American pottery is an art form with at least a 7500-year history in the Americas. Pottery is fired ceramics with clay as a component. Ceramics are used for utilitarian cooking vessels, serving and storage vessels, pipes, funerary urns, censers, musical instruments, ceremonial items, masks, toys, sculptures, and a myriad of other art forms.
Due to their resilience, ceramics have been key to learning more about pre-Columbian indigenous cultures.",Ceramics of indigenous peoples of the Americas,"['4', '4']",image_fit,"['5', '5']",no_irrelevant,"['3', '2']",all_relevant,"['2', '2']",reconstructive,"['3', '2']",overall,45.532,21.473,44.621,111.626,Andean region,Wed Mar 22 2023 10:59:16 GMT-0400 (Eastern Daylight Time),1679497156087,8.551316666666670,3,"Moche warrior pot, c. 100–700 CE, British Museum",-NR8r9fjch-GuCkTWUfO,"In the Andes, ceramics appear during the Initial Period around 1800 BCE. They were needed for boiling agricultural foods Chavín potters on the Peruvian coast create distinctive stirrup spout vessels, both incised and highly burnished. These thin-walled effigy pots were fashioned to resemble stylized humans, plants, and animals. Two substyles of Chavín stirrup spout pots include the thicker-walls, glossy-on-matte blackware Cupisnique style and red and black Santa Ana style, both featuring fanged heads. Subsequent Andean cultures revived these ancient ceramics styles and imagery.
Paracas culture, from Peru's desert south coast, created highly detailed ceramics, that were often painted after firing. Paints, made with an acacia resin binder, were commonly warm yellow, olive green, red-orange, white, and black in color. Paracas artists built upon Chavín styles and introduced the double spout-and-bridge vessel and distinctive masks portraying a supernatural ""Oculate Being,"" that combines hum ..."
1,28,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679497669166,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['3', '5']",image_fit,"['4', '4']",no_irrelevant,"['1', '1']",all_relevant,"['3', '3']",reconstructive,"['2', '2']",overall,21.903,22.921,33.436,78.26,,Wed Mar 22 2023 10:59:16 GMT-0400 (Eastern Daylight Time),1679497156087,8.551316666666670,4,Sculptures are often placed at the center of public parks.,-NR8r9fjch-GuCkTWUfO,
1,28,,The church in Berchères-les-Pierres,FALSE,,1679497669166,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/2/2b/Eglise_de_Berch%C3%A8res-les-Pierres%2C_Eure-et-Loir_%28France%29.JPG,18.jpg,English,FALSE,,Berchères-les-Pierres is a commune in the Eure-et-Loir department in north-central France.,Berchères-les-Pierres,"['4', '4']",image_fit,"['5', '5']",no_irrelevant,"['4', '5']",all_relevant,"['2', '2']",reconstructive,"['3', '3']",overall,4.25,32.955,32.601,69.806,,Wed Mar 22 2023 10:59:16 GMT-0400 (Eastern Daylight Time),1679497156087,8.551316666666670,5,The church in Berchères-les-Pierres,-NR8r9fjch-GuCkTWUfO,Berchères-les-Pierres  is a commune in the Eure-et-Loir department in north-central France.
